movie_seq,review_seq,star_score,document,label
12,33,10,너의 이름은 이라고 외쳤을때 마지막 여주 남주의 눈빛은 잊을수가 없다 애니메이션치고는 잘만든 영화,1
12,34,9,그림도 언어도 그 안의 의미들도 모두 훌륭하네요,1
12,35,10,감성적이신 분들이 보면 눈물 많이 흘릴거같아요,1
12,36,10,번이나 봤지만 전혀 질리지 않는 내 인생 영화,1
12,37,10,이 영화가 여러분의 최고의 애니메이션이 될지는 모르겠지만 여러분이 이제까지 기존 애니메이션에서 보지 못했던 화려하고 아름다운 무언가를 보여줄 수는 있을 겁니다 강력하게 추천드리겠습니다,1
12,38,8,신림 롯데시네마 일 목요일 저녁 시 분 열  번에 앉은 커플 아가리 싸물고좀 봐라ㅡㅡ무슨 정신병자들 마냥 감동적인 순간 나올 때 마다 크 꿀잼 ㅤㅋㅣㅋㅤㅋㅣㅋㅤㅋㅣㅋ 또 술마셔야돼 주의줘도 계속 이러면서 시끄럽,1
12,39,1,이걸 지금 더빙영화라고 내놓은건가요 어떻게 타키한테 미츠하 들어갔을땐 별로 어색하지않았는데 본인캐릭터 시작하는순간 왜 복학생이 튀어나오죠 게다가 초반 목소리 느낌이랑 후반 목소리 느낌은 전혀틀리고 무슨 나레이,0
12,40,10,저보다 많이 보신분 있으시겠지만 현재 번 봤습니다유료시사회 세번 코엑스 무대인사에서 한번 보고 나머지 두번은 무대인사 마냥 기다리기 지루해서 봤는데 재미있습니다 한번쯤은 볼만하다고 생각합니다 추천드려요,1
12,41,1,더빙은 성우가 하심이 더 좋을 듯 해요 섬세한 감정선이 보이지 않아서 아쉬웠어요,0
12,42,10,다시봐도 감명 깊은작품,1
12,43,10,와 디시에서 스포하는 들아 그러지마라 물론 난 스포당하기전에 오늘 영화관에서 봄 ,1
12,44,1,미디어캐슬도 빼박 쓰레기지만 일거리 생겼다고 좋다고 덥썩 무는 비전문 연예인 련놈들도 문제다 그딴 식으로 같이 더빙할거면 손댈 생각도 하지마라,0
12,45,1,더빙별로이다,0
12,46,10,그냥 말필요없이 나중에 자기가 입벌리고있다는걸 알게될겁니다 세번봐선 만족못할정도입니다 더봐야겠네요,1
12,47,10,잘 봤습니다 배경이 정말 좋네요,1
12,48,1,소재가 독특해서 처음엔 재밌었는데 중간중간 벌려놓은 판을 못수습한듯 서로 좋아하는계기도없고 썸도없고 마무리만 잘했더라도 이런 답답함은 없었을텐데 계속 서로 이름까먹는거 보다가 답답해서 이름외쳐줄뻔,0
12,49,10,메마른 연애감정 깨워준 영화네요 재밌어요 ㅎㅎ,1
12,50,10,두번째 보는건데 여전히 개꿀잼,1
13,0,10,무난무난한 시간 영화보다 속이 꽉찬 분 영화,1
13,1,10,어이없이 재밌게 봤습니당킬리언 좋아요,1
13,2,10,콤팩트한 러닝타임 ㅋㅋㅋ시간가는줄 모르고봄 ㅋㅋ그나저나 메리앤이 넘나 궁금 얼굴보고파,1
13,3,10,연극적인 연출과 흑백영상의 미 매력적인 영화임,1
13,4,10,매리앤 도대체 당신은 ㅋ,1
13,5,10,한시간동안 인생의 심오한 파티가 벌어진다 사회 의료 정치 사랑에 관한 진솔한 이야기,1
13,6,10,명배우들의 호연에 눈이 번쩍 멋진 조명과 촬영 연출에 홀딱 빠져 본,1
13,7,10,끝까지 빈틈없는 영화,1
13,8,10,촘촘한 구성 시간가는줄 모르고 봤네요,1
13,9,6,저는 실소 지루했음 ㅎㅎ,0
13,10,10,보고나니 피로까지 싸악 가시는 하이 개그 골때리는 막장 블랙 코미디,1
13,11,8,처음부터 끝까지 개판이다,1
13,12,10,분이라는 짧은 러닝타임인데도 압도적이고 배우들의 연기가 인상적이었어요,1
13,13,9,사회전반의 모든 문제가 다 나온다 영국판 완벽한타인그나저나 메리앤은 능력도좋아자넷은 메리앤을 쐈을까,1
13,14,10,킬리언 배우님 보러갔다가 무릎을 탁 치고 왔어요,1
13,15,10,빈틈없는 분이 매력적 다시봐야 할 영화,1
13,16,8,흑백영화의 진지함에 빠졌다가 그런 내가 부끄러워짐ㅋㅋㅋ,1
13,17,8,이런  는 언제나 환영,1
13,18,8,나오는 인물들 겁나 골때려서 웃겼음 ㅋㅋㅋ,1
13,19,10,네이버에서 소장용으로 다운받았는데 이게 진짜 블랙코미디지 싶었네요 위트있고 지적인 연기와 시놉시스 매력이 넘칩니다 여러번 볼 것 같네요 이런 작품이 많았으면 좋겠어요,1
13,20,7,마지막에 헉하고 끝난다,1
13,21,8,신념과 불일치 할 수 밖에 없는 현실 배운 놈들이 더 하다,1
13,22,10,진짜 뒷부분으로 갈 수록 심장이 뜁니다 후하후하 각본 감독 다 한 셀리포터 당신 댑악쓰 최고,1
13,23,8,지루하게 시작했다가 영화관 모두가 낄낄거리는 중후반부를 거치고 아까 그거 말이야 하면서 떠들썩하게 상영관을 나섰던 영화러닝타임도 짧아서 맛있는 가벼운 요리를 한접시 먹고 나온것 같다,1
13,24,10,개봉해줘서 고맙습니다,1
13,25,8,초반 좀 지루하다 몰아치는 영국식 막장드라마,1
13,26,8,옷 색깔을 따라 인물들의 성격을 추리해보는 것도 재미를 높이는 요소,1
13,27,8,무얼 얘기하려는지 분명한데 몰입이 안되는 대사와 연기의 산만함,1
13,28,2,분이라 아쉽고 분이라 다행이다,0
13,29,2,굳이 봐야할 영화라고 보긴 어렵다ㅡ 반전도 뻔한데다 몰입도도 떨어지며 내용상으로 그리 탁월하지도,0
13,30,10,칼 주름 잡힌 명품 반전 영화,1
13,31,7,같이 간 친구가 나보다 더 즐긴 듯너무나 연극적이라고 한다,1
13,32,10,빈틈없이 재미있게 영국의 근현대를 비판하는 영화 강추,1
13,33,8,매리앤 도체 누구냐 넌 ㅋㅋㅋ 끝내 모습을 보이지 않네,1
13,34,9,구성이 잘따려딘 건 조았는데 매끄럽지 못한 흐름이 마이너스 일,1
13,35,9,조소의 대상으로 전락한 그들의 천박한 진지함 이것이 인간의 추함인것을 어쩌랴,1
13,36,8,그럭저럭 재밌어요,1
13,37,6,조금 산만하고 정신없었고 캐릭터가 이상했지만그래도 재밌습니다,0
13,38,10,빌국민남성 자넷정부국가 고프리드종교전통 에이프릴언론이념 톰금융경제 메리앤권력자본 마사사회교육 지니여성 대략 이렇게 대입시켜 보면 꽤나 신랄한 사회풍자 영화,1
13,39,10,올 해 더파티를 보게 된것이 가장 큰 수확이다내 인생 최고의 영화지인들에게 추천중,1
13,40,10,메리앤이 잘못했네 ㅋㅋ,1
13,41,8,리버럴 먹물들의 위선과 허세 속물근성을 아주 찰지게 자근자근 씹어준다,1
13,42,6,기대 이하반전도 그저 그랬음 뻔하지는 않았지만 별 임팩트나 감흥 없는,0
13,43,9,정치 종교 사랑 불륜 동성애 의학까지 까버려요 보수적인 분들은 보기 불편하실거예요,1
13,44,4,분도 길다 반전말고 남는게 없네,0
13,45,5,이런 역그신 무비는 나랑 잘 안맞는다,0
13,46,10,누구에게나 있는 헛점 그러나 빈틈 없는 구성과 연출 연기력의 영화,1
13,47,7,영화가 정말 잘 비틉니다,1
13,48,8,왁자지껄 뼈때리는 풍자극 엔딩에 메리앤이 아니라 내연남이었다면,1
13,49,10,누구에게나 비밀은 하나씩있다 그 비밀들이 한 자리에서 하나하나씩 꺼내지는 재미 그리고 마지막 소름,1
13,50,8,왜 코미디로 분류가 되었는지 모르겠지만 코미디 영화는 아니고완벽한 타인이 이 영화를 모티브로 삼았겠구나를 알게 됐고심오하다 싶을 정도로 내뱉는 멘트는 한 번 쯤 생각해 볼 의미가 있음,1
14,0,10,손예진 연기 너무 잘함ㅠㅠ,1
14,1,10,재밌다길래 조조로 보고 나왔는데 아침부터 펑펑 울다 나왔어요잊지말아야할 가슴아픈 역사 가슴이 먹먹하네요,1
14,2,10,펑펑울다 나온 영화 역사보다는 한 여인의 일생을 담아 더 이입되서 본영화꼭 봐야할 영화,1
14,3,10,기대했던영화였는데 역시 기대감 충족 흥행했으면 좋겠네여,1
14,4,10,집에 가고 싶다는데 엄마 보고 싶다는데 휴 무슨 정치적 계산이 뭐가 그렇게 중요하다고 입국 막은 이승만 정부 끝까지 치졸하다,1
14,5,10,손예진 연기가 너무 좋았음,1
14,6,9,역사상에서 잃고 있는 마지막 옹주에 삶과 동시에 일본의 통치하에 겪는 생안타까운 현실 잊고 싶은 기억들덕혜옹주역할을 한 손예진배우화이팅,1
14,7,10,좋은 스토리 짜임새있는 구성 배우들의 명품연기 박자가 맞아떨어지는 좋은 영화였습니다 강추,1
14,8,8,박해일이 너무멋있어요,1
14,9,10,진심 최고네요 눈물이 너무 났고 배우들 연기도 한 몫하네요,1
14,10,10,손예진 라미란ㅠㅠ눈물이 멈추지 않앗습니다ㅠㅠ,1
14,11,10,가슴이 먹먹해지는 슬픔이 느껴졌습니다 잘 우는 성격은 아닌데 영화를 보고 짠해지는 여운이 끝까지 남네요 정말 좋은 작품입니다,1
14,12,10,라미란 끌려간 이후 계속 펑펑 울었어요ㅠㅠ그래도 재밌었습니다,1
14,13,10,가슴아픈 한국 근현대사 이야기를 감동적으로 녹여냈네요한국 사람이라면 꼭 보아야 할 영화,1
14,14,1,재미는 그냥 저냥 이었지만 단순히 망국에 정신병 걸린 공주와 왕족 중 아무도 행하지 않았던 독립운동을 한것 마냥 미화시킨건 좀 심한거 같다,0
14,15,1,역사 미화를 통한 돈 벌이부끄럽지도 않은가,0
14,16,10,우리가 몰랐던 덕혜옹주가 전해 주는 뭉클한 이야기 배우 손예진의 연기에 완전 몰입해서 봤어요,1
14,17,1,마치 독립 이후에 친일파가 독립운동가를 악용했듯이이런 정부 시기에 이런 영화는 사양한다그리고 민비의 세도정치와 어찌보면 당연한 군주로서의 고종 밑에더 피눈물 흘리고 고통 당했던 민중을 생각하면한방울의 눈물도 안 나온,0
14,18,1,덕혜옹주가 나쁜사람은 아니지만 너무 미화되어서 거부감이 들었습니다영화를 영화로만 본다면 배우들의 연기력도 좋았고 신파극 스토리도 눈물빼는 이야기였지만 잘못된 상식을 사람들에게 심어주게될거같아서 걱정이 앞섭니다,0
14,19,9,배우들의 연기력과 감독의 연출이 맘에 들었음,1
14,20,1,왜곡을 하려고 작정했다면 정말 재미있게라도 하던지 억지감동으로 눈물샘을 자극하려던 얄팍한 꼼수,0
14,21,1,역사를 왜곡한 또 한편의 영화,0
14,22,1,역사적 왜곡이 심한 영화,0
14,23,1,말도안돼는 역사왜곡ㅋㅋ이런걸왜찍냐 한심,0
14,24,10,생각보다 재미있네요,1
14,25,1,너무뻔하다누가 평점을 이런식으로 조작하는지친일 영화다,0
14,26,1,역사도 허구로쓸게있지 미화쩜,0
14,27,8,보고나니 마음이 아프네요그리고 다시 한번 역사에 대해 찾아볼수있는 기회가 될것같습니다 많은분들이 봤으면 합니다,1
14,28,1,역사왜곡이 심한 영화 너무 덕혜옹주를 미화시킴,0
14,29,1,진짜 역사왜곡 쩐다 후,0
14,30,1,재미없어 그냥 눈물 유발시도만,0
14,31,1,역사를 이딴식으로 왜곡을 하네,0
14,32,1,명성황후에 이어서역사왜곡하는 영화,0
14,33,10,뭉클하고 깨는연기가없어서 재미있었습니다친일파에 더 분노하게되었습니다,1
14,34,1,무능한 이왕가 무능한 고종 무능한 덕혜옹주 나라를 망하게 했으면 그 수치심 때문이라도 이나라 땅을 밟으면 안됐었다 이영화는 그 이왕가를 미화한다,0
14,35,1,프로파간다 애국심팔이용 싸구려 영화,0
14,36,10,너무나도 감동적인 영화였습니당,1
14,37,1,애국심 빼고 영화자체론 점도아까워,0
14,38,10,여운이 많이 남습니다,1
14,39,1,일일 연속극 보는줄년대 신파물 같음대실망,0
14,40,1,일점도아깝다 스토리는 좋을지몰라도 후에 아이들이본다면 역사를 왜곡해서 알게될까봐 걱정이된다,0
14,41,1,보지마시오 보지마시오,0
14,42,1,역사왜곡하지말아줬으면,0
14,43,1,글세요 내용은 괜찮지만 재미는 별로 없습니다,0
14,44,1,잤다고 잤어 너무 졸렸다고,0
14,45,10,배우들의 연기에 찬사를 보냅니다,1
14,46,10,영화 보는 내내 여기저기에서 우는 소리를 많이 들었습니다 슬픈 장면 많았고 라미란님 덕분에 웃긴 장면도 있었습니다덕혜옹주의 생애 마지막 문구가 생각납니다 손예진님 연기 넘 좋았고 박해일님도 넘 멋졌습,1
14,47,10,라미란땜에너무웃겼고 손예진땜에 눈물이나오는영화 굳,1
14,48,10,역시 할리퀸보다는 손예진이 답이었다,1
14,49,10,아침부터 기대하고 영화 보러갔는데 보러가길 잘한거 같아요 스토리도 짜임새있고 역시 배우들의 연기 기대를 저버리지 않았네요 끝까지 집중있게 봤습니다,1
14,50,10,배우분들의 훌륭한 연기가 영화를 만든거 같습니다정말 재밌게 잘봤습니다 손예진언니 연기 너무 잘해주셨어요아역인 소현양도요박해일씨 더럽,1
15,0,10,압도적인 영상미 눈을 뗄 수 없는 연출 본인만의 스타일 확실한  영화 무엇보다 음악이 신의 한 수,1
15,1,8,주연에 모래벌레도 출연시켜놔야 한다,1
15,2,10,배우들이 화려하게 뭘 하는 건 아닌데 그냥 영화 자체가 화려함ㅋㅋㅋ내용은 그냥 서막 수준이라 지루할 수도 있는데 비주얼적으로 되게 기이하고 웅장해서 좋았음,1
15,3,8,보는게 아니라 체험하는 영화 두시간 반 모래바람 속에 있다 나온 기분,1
15,4,10,이게영화지이게영화지,1
15,5,10,기대했던 만큼 재미있었다 영화관에서 안 봤으면 평생 후회했을 듯 시간 가는 줄 모르고 봤음 근데 설마 여기서 끝나 에이 말도안돼 아니 이게 이렇게 실화 하다가 ㄹㅇ 끝났음 편을 위한 빌드업인 것 같은,1
15,6,10,개인적이지만 이런 영화 좋아한다면 취향 다 때려박은 영화입니다한번 더 볼 예정입니다,1
15,7,10,서사에 불과할뿐 앞으로 대장정의 시작 명쾌한 연기흡입력,1
15,8,10,편이 기다려지는 또하나의 걸작,1
15,9,6,드니 빌뇌브 감독에 영상미는 황홀하고 음악은 웅장하고 캐스팅도 대박인데 이상하게 영화가 밋밋함,0
15,10,4,아무런 배경지식 없이 봤을때 내용 자체가 세계관 설명 및 다음 편을 위한 준비단계로 느껴져요솔직히 지루합니다,0
15,11,10,티모시 당신의 얼굴에 치얼스,1
15,12,1,확실히 대중적인 영화 아님 배경만 실체는 중세시대 칼싸움,0
15,13,4,내용이 너무 지루했어요,0
15,14,4,영화가 너무 길게만 느껴졌다,0
15,15,1,영상미는 있는데재미는 없음,0
15,16,1,잠만 자다왔네 이게 영화냐,0
15,17,4,이걸 보고 사람들이 듄이라는 작품에 흥미가 생긴다기보단 듄이라는 작품에 먼저 흥미가 있던 사람들이 만족스럽게 볼 것 같은 영화였다,0
